specimenID,platform,libraryPrep,libraryPreparationMethod,isStranded,readStrandOrigin,runType,readLength,assay,RIN,rnaBatch,libraryBatch,sequencingBatch,libraryType,sampleBarcode,totalReads,validBarcodeReads,numberCells,medianGenes,medianUMIs,libraryID,referenceSet,libraryVersion,DV200
R5885245.11,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155821,,,
R5885245.12,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155738,,,
R5885245.13,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155742,,,
R5885245.14,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155787,,,
R5885245.15,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155800,,,
R5885245.16,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155743,,,
R5885245.17,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155819,,,
R5885245.18,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155779,,,
R5885245.19,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155810,,,
R5885245.2,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155818,,,
R5885245.20,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155762,,,
R5885245.21,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155751,,,
R5885245.22,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155731,,,
R5885245.23,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155801,,,
R5885245.24,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155730,,,
R5885245.25,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155802,,,
R5885245.26,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155737,,,
R5885245.27,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155813,,,
R5885245.28,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155777,,,
R5885245.29,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155814,,,
R5885245.3,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155734,,,
R5885245.30,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155816,,,
R5885245.31,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155798,,,
R5885245.32,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155769,,,
R5885245.33,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155735,,,
R5885245.34,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155756,,,
R5885245.35,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155745,,,
R5885245.36,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155747,,,
R5885245.37,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155763,,,
R5885245.38,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155771,,,
R5885245.39,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155782,,,
R5885245.4,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155791,,,
R5885245.40,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155773,,,
R5885245.41,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155741,,,
R5885245.42,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155785,,,
R5885245.43,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155808,,,
R5885245.44,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155804,,,
R5885245.45,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155757,,,
R5885245.46,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155755,,,
R5885245.47,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155783,,,
R5885245.48,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155733,,,
R5885245.49,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155748,,,
R5885245.5,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155753,,,
R5885245.50,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155749,,,
R5885245.51,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155820,,,
R5885245.52,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155811,,,
R5885245.53,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155775,,,
R5885245.54,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155776,,,
R5885245.55,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155799,,,
R5885245.56,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155740,,,
R5885245.57,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155790,,,
R5885245.58,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155784,,,
R5885245.59,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155824,,,
R5885245.6,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155760,,,
R5885245.60,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155767,,,
R5885245.61,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155736,,,
R5885245.62,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155744,,,
R5885245.63,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155732,,,
R5885245.64,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155822,,,
R5885245.65,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155788,,,
R5885245.66,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155812,,,
R5885245.67,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155766,,,
R5885245.68,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155789,,,
R5885245.69,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155750,,,
R5885245.7,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155772,,,
R5885245.70,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155817,,,
R5885245.71,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155739,,,
R5885245.72,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155796,,,
R5885245.73,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155780,,,
R5885245.74,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155815,,,
R5885245.75,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155774,,,
R5885245.76,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155781,,,
R5885245.77,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155786,,,
R5885245.78,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155805,,,
R5885245.79,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155803,,,
R5885245.8,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155759,,,
R5885245.80,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155795,,,
R5885245.81,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155797,,,
R5885245.82,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155761,,,
R5885245.83,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155807,,,
R5885245.84,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155792,,,
R5885245.85,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155809,,,
R5885245.86,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155794,,,
R5885245.87,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155754,,,
R5885245.88,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155752,,,
R5885245.89,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155793,,,
R5885245.9,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155765,,,
R5885245.90,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155823,,,
R5885245.91,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155768,,,
R5885245.92,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155770,,,
R5885245.93,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-155764,,,
R6114572,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106534,,,
R6114572.1,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103314,,,
R6114572.10,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103387,,,
R6114572.100,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103308,,,
R6114572.101,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103310,,,
R6114572.102,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103322,,,
R6114572.103,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106560,,,
R6114572.104,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103359,,,
R6114572.105,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106504,,,
R6114572.106,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103383,,,
R6114572.107,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106536,,,
R6114572.108,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106508,,,
R6114572.109,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106558,,,
R6114572.11,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103301,,,
R6114572.110,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106528,,,
R6114572.111,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106496,,,
R6114572.112,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106563,,,
R6114572.113,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103371,,,
R6114572.114,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103367,,,
R6114572.115,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106520,,,
R6114572.116,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103376,,,
R6114572.117,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106578,,,
R6114572.118,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103313,,,
R6114572.119,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106498,,,
R6114572.12,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106509,,,
R6114572.120,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106522,,,
R6114572.121,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106519,,,
R6114572.122,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106493,,,
R6114572.123,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103384,,,
R6114572.124,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106524,,,
R6114572.125,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103360,,,
R6114572.126,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106553,,,
R6114572.127,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106561,,,
R6114572.128,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106516,,,
R6114572.129,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103302,,,
R6114572.13,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103349,,,
R6114572.130,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106567,,,
R6114572.131,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103329,,,
R6114572.132,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106526,,,
R6114572.133,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106532,,,
R6114572.134,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106507,,,
R6114572.135,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106576,,,
R6114572.136,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103343,,,
R6114572.137,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103328,,,
R6114572.138,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103294,,,
R6114572.139,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103332,,,
R6114572.14,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106542,,,
R6114572.140,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106573,,,
R6114572.141,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106551,,,
R6114572.142,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103352,,,
R6114572.143,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103317,,,
R6114572.144,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106539,,,
R6114572.145,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103331,,,
R6114572.146,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103335,,,
R6114572.147,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103325,,,
R6114572.148,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106543,,,
R6114572.149,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106550,,,
R6114572.15,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103295,,,
R6114572.150,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103315,,,
R6114572.151,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106521,,,
R6114572.152,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106555,,,
R6114572.153,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103342,,,
R6114572.154,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106574,,,
R6114572.155,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103369,,,
R6114572.156,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106582,,,
R6114572.16,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103386,,,
R6114572.17,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103358,,,
R6114572.18,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106530,,,
R6114572.19,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103319,,,
R6114572.2,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106503,,,
R6114572.20,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106547,,,
R6114572.21,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103299,,,
R6114572.22,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106545,,,
R6114572.23,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103348,,,
R6114572.24,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103330,,,
R6114572.25,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106548,,,
R6114572.26,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103326,,,
R6114572.27,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106531,,,
R6114572.28,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106505,,,
R6114572.29,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106546,,,
R6114572.3,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106527,,,
R6114572.30,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103303,,,
R6114572.31,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103362,,,
R6114572.32,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103311,,,
R6114572.33,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103356,,,
R6114572.34,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103381,,,
R6114572.35,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106568,,,
R6114572.36,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103296,,,
R6114572.37,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103353,,,
R6114572.38,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106489,,,
R6114572.39,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103309,,,
R6114572.4,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103307,,,
R6114572.40,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103336,,,
R6114572.41,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103354,,,
R6114572.42,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103364,,,
R6114572.43,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103316,,,
R6114572.44,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106566,,,
R6114572.45,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103338,,,
R6114572.46,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103365,,,
R6114572.47,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106537,,,
R6114572.48,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106579,,,
R6114572.49,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106525,,,
R6114572.5,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106562,,,
R6114572.50,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103380,,,
R6114572.51,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103340,,,
R6114572.52,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103368,,,
R6114572.53,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106564,,,
R6114572.54,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106500,,,
R6114572.55,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103344,,,
R6114572.56,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103297,,,
R6114572.57,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106491,,,
R6114572.58,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106541,,,
R6114572.59,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106515,,,
R6114572.6,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103355,,,
R6114572.60,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103306,,,
R6114572.61,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103345,,,
R6114572.62,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106506,,,
R6114572.63,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103388,,,
R6114572.64,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106577,,,
R6114572.65,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103357,,,
R6114572.66,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106497,,,
R6114572.67,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106559,,,
R6114572.68,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103298,,,
R6114572.69,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103351,,,
R6114572.7,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106518,,,
R6114572.70,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106502,,,
R6114572.71,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106511,,,
R6114572.72,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103370,,,
R6114572.73,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103324,,,
R6114572.74,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106514,,,
R6114572.75,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-103339,,,
R6114572.76,HiSeq2000,,Smart-seq2,,,singleEnd,40,snrnaSeq,,,,,,,,,,,,D17-106575,,,
